AreaCode,RegionName,Quarter,AveragePrice,12m%Change,DetachedPrice,Detached12m%Change,SemiDetachedPrice,SemiDetached12m%Change,TerracedPrice,Terraced12m%Change,FlatPrice,Flat12m%Change,Average_Income,Rate,CPI_Index,SalesVolume,Long_Term_Issued,Short_Term_Issued,Crime_Property,Crime_Violent,Crime_PublicOrder,Grant of Asylum
E06000056,Central Bedfordshire,2019Q3,295257.6667,-2.8,507463,-2.5,304424,-2.633333333,243127,-2.633333333,159860,-4.066666667,35094.83333,0.75,108.2666667,1371,321639.99,689672.01,2396,975,1049,3656.01
E06000056,Central Bedfordshire,2019Q4,294484.3333,-3.166666667,505247.6667,-3.2,304439.3333,-2.833333333,242457,-2.866666667,159011.6667,-4.566666667,35435.70333,0.75,108.4333333,1531,130221.99,477507.99,2776,1001,980,3990
E06000056,Central Bedfordshire,2020Q1,296485,-2.033333333,509893.3333,-2.2,306894.3333,-1.666666667,244010.6667,-1.4,158798.3333,-3.8,35776.57333,0.533333333,108.4666667,1105,108819,364535.01,2450,991,973,4024.02
E06000056,Central Bedfordshire,2020Q2,295885.6667,1.066666667,511005.6667,1.5,306553.6667,1.366666667,243266.6667,1.133333333,156754.6667,-1.2,36114.96333,0.1,108.5333333,739,9206.01,6153.99,1681,881,1099,1573.02
E06000056,Central Bedfordshire,2020Q3,300912.6667,1.933333333,518086.3333,2.066666667,312161.3333,2.533333333,248378.6667,2.166666667,158777,-0.666666667,36023.60667,0.1,108.9333333,1084,188156.01,63846.99,1962,990,1154,1110
E06000056,Central Bedfordshire,2020Q4,299989.6667,1.866666667,518336,2.6,310506.6667,1.966666667,248552,2.533333333,156317.6667,-1.7,35714.95333,0.1,109.0666667,1535,154866.99,66060,1846,888,999,2266.02
E06000056,Central Bedfordshire,2021Q1,300182,1.233333333,511763.6667,0.366666667,310401,1.133333333,250740,2.766666667,159790,0.633333333,35407.42333,0.1,109.1666667,2158,132414,37779.99,1556,828,1028,3291
E06000056,Central Bedfordshire,2021Q2,304085.3333,2.766666667,515846.6667,0.933333333,313800,2.366666667,254697.3333,4.7,163956.3333,4.633333333,35103.25667,0.1,110.7333333,2372,155789.01,49665,1672,966,1172,3336
E06000056,Central Bedfordshire,2021Q3,307782.6667,2.3,522546.3333,0.866666667,318631,2.066666667,257272.3333,3.6,164889.6667,3.833333333,35768.93,0.1,111.9333333,1660,397026.99,105240.99,1823,1000,1160,3003.99
E06000056,Central Bedfordshire,2021Q4,316170.3333,5.4,541852.3333,4.566666667,327599.6667,5.5,262684.6667,5.666666667,166577,6.566666667,36924.43667,0.15,114.4,1410,212738.01,209291.01,1844,980,1009,3322.02
E06000056,Central Bedfordshire,2022Q1,321106.6667,6.966666667,549703,7.433333333,333602.3333,7.466666667,266933.6667,6.466666667,168293.6667,5.333333333,38075.73667,0.5,115.9333333,1381,231531.99,244452,1923,1026,1123,3880.98
E06000056,Central Bedfordshire,2022Q2,327889.6667,7.8,559359.3333,8.433333333,340730.6667,8.6,273791.3333,7.5,171474.6667,4.6,39214.43333,1,120.8666667,1383,320414.01,366537,1972,1025,1046,3633
E06000056,Central Bedfordshire,2022Q3,342310.3333,11.23333333,582658.6667,11.5,356207,11.8,286954.6667,11.56666667,177504.6667,7.633333333,39883.43667,1.75,123.1333333,1645,580814.01,433932.99,1982,1056,1126,4697.01
E06000056,Central Bedfordshire,2022Q4,345663.6667,9.333333333,589552.3333,8.833333333,359563.3333,9.766666667,289700.3333,10.3,178366,7.1,40307.87,2.916666667,126.7,1507,294774.99,351239.01,1937,989,992,5063.01
E06000056,Central Bedfordshire,2023Q1,346507,7.9,594262.6667,8.1,361038.6667,8.233333333,288446.6667,8.066666667,178307.3333,5.966666667,40730.75333,3.916666667,127.7333333,1002,297594.99,399660.99,1854,975,971,4217.01
E06000056,Central Bedfordshire,2023Q2,341102.6667,4.066666667,587644.3333,5.066666667,355736.6667,4.433333333,282512.6667,3.2,175027.3333,2.1,41149.01,4.583333333,131.0666667,789,295668,630632.01,1820,1099,1043,6334.02
E06000056,Central Bedfordshire,2023Q3,336009,-1.866666667,576447.3333,-1.066666667,350609.3333,-1.533333333,280084.3333,-2.366666667,171307.6667,-3.5,41579.33,5.166666667,131.4,1054,573971.01,532428,1869,1149,1002,22484.01
E06000056,Central Bedfordshire,2023Q4,334660.3333,-3.2,573558.6667,-2.7,349362.3333,-2.833333333,278681.3333,-3.8,171092,-4.066666667,42012.62333,5.25,131.9666667,1024,265236.99,392259.99,1886,1072,954,28443
E06000056,Central Bedfordshire,2024Q1,332575.6667,-4.033333333,569047.6667,-4.233333333,347295,-3.8,277044,-3.933333333,170405,-4.4,42445.91,5.25,132.2666667,874,229845.99,454544.01,1890,1063,979,10417.02
E06000056,Central Bedfordshire,2024Q2,328712.6667,-3.6,558891.6667,-4.9,343102.3333,-3.533333333,274688.6667,-2.8,169985,-2.9,42876.04667,5.25,133.8333333,1044,204254.01,728825.01,1924,1246,1070,5466
E06000056,Central Bedfordshire,2024Q3,336816.3333,0.266666667,571336,-0.866666667,351763.3333,0.366666667,283266.3333,1.166666667,172491.6667,0.7,43125.28333,5.083333333,134.1,1226,388326.99,555722.01,1739,1088,968,8415.99
E06000056,Central Bedfordshire,2024Q4,341740,2.133333333,582930,1.633333333,357046,2.2,286416.3333,2.766666667,173897.6667,1.633333333,43281.99667,4.833333333,135.2333333,1459,145505.01,420449.01,1835,1132,994,16455
E06000056,Central Bedfordshire,2025Q1,348534.6667,4.8,595786,4.7,364912.3333,5.1,292137.3333,5.466666667,175837.3333,3.166666667,43438.14,4.583333333,135.9666667,1504,151643.01,452067.99,1749,1177,965,16068
E06000056,Central Bedfordshire,2025Q2,349002.6667,6.166666667,598748.6667,7.133333333,366538.6667,6.866666667,291894.3333,6.266666667,173862.3333,2.3,43592.57333,4.333333333,138.5,704,185370,790707.99,1620,1224,1008,12370.02
E06000056,Central Bedfordshire,2025Q3,358742.3333,6.533333333,614884,7.633333333,378095.3333,7.5,300758,6.166666667,176548.3333,2.333333333,43645,4.083333333,139.2,1003,376097.01,568923.99,1555,1064,1112,13254.99
E06000056,Central Bedfordshire,2025Q4,358583.3333,4.9,614238.3333,5.366666667,378748,6.066666667,300643.6667,4.966666667,175737.3333,1.066666667,43645,3.916666667,139.8,987,116405.01,429636,1751,1085,1075,13194
E06000049,Cheshire East,2015Q2,186310.3333,2.7,303063.3333,2.933333333,173257,2.866666667,134732.6667,2.266666667,108163,2.3,27882.72333,0.5,100.0666667,1831,124947,668316,1917,806,401,3248.01
E06000049,Cheshire East,2015Q3,190874.3333,3.933333333,309951.3333,4.133333333,177766.3333,4.2,138335,3.566666667,110278.3333,3.533333333,27996.5,0.5,100.1666667,2044,240512.01,539514.99,1953,854,373,3229.98
E06000049,Cheshire East,2015Q4,193872.6667,2.266666667,316172,2.666666667,180445.3333,2.5,140001.6667,1.866666667,111605.6667,1.266666667,28224.16333,0.5,100.3,2035,95876.01,339126.99,2075,908,436,3192.99
E06000049,Cheshire East,2016Q1,194005.6667,3.6,316343,3.833333333,180961.3333,4,139912.3333,3.366666667,111410.6667,2.2,28451.82667,0.5,99.83333333,1863,89624.01,356235.99,1810,919,479,2772
E06000049,Cheshire East,2016Q2,201241.3333,8.033333333,326826.6667,7.866666667,187554.6667,8.233333333,145766,8.166666667,116152,7.4,28677.83667,0.5,100.4,1569,147306.99,652428.99,1918,933,587,2474.01
E06000049,Cheshire East,2016Q3,204889.3333,7.366666667,332245.6667,7.233333333,191002.3333,7.5,148595.3333,7.466666667,118392.6667,7.4,28741.96667,0.333333333,100.8666667,2021,245307,527103,2130,1047,1076,2117.01
E06000049,Cheshire East,2016Q4,200559,3.466666667,327416.3333,3.6,186938,3.6,144071.6667,2.9,116315.6667,4.233333333,28723.88333,0.25,101.5,2022,94007.01,366960,2055,1022,933,2580.99
E06000049,Cheshire East,2017Q1,199065,2.6,325839,3,185204.3333,2.333333333,142669.3333,1.966666667,115707,3.866666667,28705.87,0.25,102,1576,96450.99,417771.99,2022,994,1229,2469
E06000049,Cheshire East,2017Q2,204626,1.7,334044,2.2,190447.6667,1.566666667,146728.3333,0.7,119753.3333,3.133333333,28688.05,0.25,103.1666667,1910,159168.99,725610,2327,1293,1503,2187
E06000049,Cheshire East,2017Q3,207222.6667,1.133333333,336908,1.4,193191.3333,1.166666667,149013,0.3,121395,2.533333333,28882.38,0.25,103.7,2141,257796.99,563834.01,2300,1337,1622,2041.98
E06000049,Cheshire East,2017Q4,212936.3333,6.166666667,347591,6.2,198627.6667,6.266666667,152743.6667,6,123648,6.3,29183.49667,0.416666667,104.5666667,2070,98865.99,388368,2436,1546,1935,1866
E06000049,Cheshire East,2018Q1,211702,6.366666667,345912.6667,6.133333333,197886.3333,6.866666667,151657.3333,6.3,122217.6667,5.633333333,29483.52667,0.5,104.7666667,1560,97074.99,416469,2384,1654,1792,2325.99
E06000049,Cheshire East,2018Q2,213001,4.1,347845,4.166666667,199403.6667,4.7,153196,4.4,121580,1.533333333,29780.26333,0.5,105.6666667,1921,172416.99,764279.01,2962,2311,2622,2382
E06000049,Cheshire East,2018Q3,217950.6667,5.2,356356.6667,5.766666667,204084,5.633333333,156557.6667,5.066666667,124109.3333,2.233333333,30228.45,0.666666667,106.3,2039,284828.01,624605.01,3209,2137,2493,2611.98
E06000049,Cheshire East,2018Q4,220930.3333,3.766666667,362118,4.166666667,206852.3333,4.133333333,158345.3333,3.666666667,125302.3333,1.333333333,30750.57333,0.75,106.9333333,2159,108036,434286,2961,2206,2485,2776.98
E06000049,Cheshire East,2019Q1,217105,2.533333333,356547.6667,3.066666667,203495,2.833333333,154997.6667,2.2,122972,0.633333333,31270.79667,0.75,106.7,1603,112719,453599.01,2811,2032,2415,3853.98
E06000049,Cheshire East,2019Q2,219147,2.9,358647,3.1,205962.3333,3.266666667,157264.3333,2.633333333,123441.6667,1.533333333,31785.32667,0.75,107.8,1896,193596.99,792681.99,3127,2178,2546,3580.02
E06000049,Cheshire East,2019Q3,221595,1.666666667,362277,1.633333333,208069.3333,1.933333333,159530,1.933333333,124751.6667,0.5,32066.83333,0.75,108.2666667,2157,321639.99,689672.01,2906,2261,2657,3656.01
E06000049,Cheshire East,2019Q4,224305,1.533333333,366788.6667,1.3,211064.6667,2.033333333,161138.3333,1.733333333,125977,0.533333333,32227.37667,0.75,108.4333333,2153,130221.99,477507.99,3007,2308,3061,3990
E06000049,Cheshire East,2020Q1,219647.6667,1.166666667,359773.3333,0.9,206787.6667,1.633333333,157720.3333,1.733333333,122448,-0.433333333,32387.91333,0.533333333,108.4666667,1551,108819,364535.01,2603,2046,2277,4024.02
E06000049,Cheshire East,2020Q2,221427.6667,1.033333333,364375,1.6,208231.3333,1.1,158655.3333,0.9,122005.3333,-1.166666667,32547.29333,0.1,108.5333333,1017,9206.01,6153.99,1883,1856,2716,1573.02
E06000049,Cheshire East,2020Q3,226907,2.366666667,372228.6667,2.766666667,213773.3333,2.733333333,163009.3333,2.133333333,125169,0.333333333,32428.36333,0.1,108.9333333,1712,188156.01,63846.99,2371,2214,2954,1110
E06000049,Cheshire East,2020Q4,239119.3333,6.6,393410.6667,7.266666667,224720,6.5,172137.3333,6.833333333,130545.6667,3.666666667,32168.93,0.1,109.0666667,2311,154866.99,66060,2112,1934,2798,2266.02
E06000049,Cheshire East,2021Q1,241063.3333,9.733333333,391838,8.9,226820,9.7,175536.6667,11.3,134672.3333,10,31910.44667,0.1,109.1666667,2758,132414,37779.99,1871,1739,2748,3291
E06000049,Cheshire East,2021Q2,247300.3333,11.7,400127.3333,9.833333333,232465,11.63333333,181187.6667,14.2,139391.3333,14.26666667,31654.79,0.1,110.7333333,2923,155789.01,49665,2034,2323,3163,3336
E06000049,Cheshire East,2021Q3,241419.6667,6.466666667,391870.6667,5.366666667,227191.3333,6.333333333,176438.3333,8.333333333,134513.6667,7.533333333,32065.52667,0.1,111.9333333,2435,397026.99,105240.99,2193,2211,3068,3003.99
E06000049,Cheshire East,2021Q4,249301.6667,4.266666667,408093,3.766666667,234497.6667,4.333333333,180818.6667,5.033333333,136746.6667,4.766666667,32813.17333,0.15,114.4,1901,212738.01,209291.01,2241,2352,2763,3322.02
E06000049,Cheshire East,2022Q1,255035,5.8,416935.3333,6.4,240499.3333,6.033333333,185181.6667,5.5,139009.6667,3.233333333,33558.10333,0.5,115.9333333,1770,231531.99,244452,2085,2186,2534,3880.98
E06000049,Cheshire East,2022Q2,260947.3333,5.5,425615.3333,6.4,246187.3333,5.9,190283.3333,5.033333333,141855.3333,1.766666667,34294.87667,1,120.8666667,2006,320414.01,366537,2255,2236,2594,3633
E06000049,Cheshire East,2022Q3,271233,12.36666667,440993.3333,12.56666667,256419.6667,12.9,198731.3333,12.66666667,146338.3333,8.8,34792.68,1.75,123.1333333,2116,580814.01,433932.99,2145,2235,2814,4697.01
E06000049,Cheshire East,2022Q4,278233.6667,11.63333333,453394.6667,11.1,262780,12.06666667,203741,12.66666667,149206.6667,9.133333333,35164.86667,2.916666667,126.7,2069,294774.99,351239.01,2090,2127,2633,5063.01
E06000049,Cheshire East,2023Q1,272274.3333,6.733333333,445229,6.8,257397.3333,7.033333333,198255,7.066666667,145395.6667,4.633333333,35535.70667,3.916666667,127.7333333,1477,297594.99,399660.99,2142,2020,2454,4217.01
E06000049,Cheshire East,2023Q2,268176.3333,2.766666667,439951.6667,3.366666667,253506,3,194159.6667,2.033333333,143235.6667,1,35902.48333,4.583333333,131.0666667,1375,295668,630632.01,2189,2206,2453,6334.02
E06000049,Cheshire East,2023Q3,274199.6667,1.133333333,448185.6667,1.633333333,259270,1.133333333,199868,0.6,145703,-0.4,36288.5,5.166666667,131.4,1607,573971.01,532428,2204,2027,2154,22484.01
E06000049,Cheshire East,2023Q4,276188,-0.766666667,450805,-0.6,261381.6667,-0.566666667,201394,-1.133333333,146901.3333,-1.566666667,36681.46333,5.25,131.9666667,1508,265236.99,392259.99,2015,1873,2052,28443
E06000049,Cheshire East,2024Q1,273567,0.533333333,445928,0.133333333,259071,0.666666667,199640.6667,0.7,145687.3333,0.233333333,37074.43,5.25,132.2666667,1292,229845.99,454544.01,2138,1969,2170,10417.02
E06000049,Cheshire East,2024Q2,277091.6667,3.333333333,449667.6667,2.2,262344,3.5,202965,4.5,148961,4,37464.53667,5.25,133.8333333,1533,204254.01,728825.01,2159,2216,2352,5466
E06000049,Cheshire East,2024Q3,281454.6667,2.666666667,455801,1.7,266665,2.866666667,207503,3.833333333,149812.6667,2.8,38163.38333,5.083333333,134.1,1869,388326.99,555722.01,2198,2164,2436,8415.99
E06000049,Cheshire East,2024Q4,287195,3.966666667,467463,3.7,272014,4.1,210828.3333,4.7,151630,3.233333333,39016.01,4.833333333,135.2333333,1892,145505.01,420449.01,2021,1992,2271,16455
E06000049,Cheshire East,2025Q1,292778.3333,7.033333333,476097,6.766666667,277975.3333,7.3,215118.3333,7.766666667,153442.3333,5.333333333,39865.53333,4.583333333,135.9666667,2107,151643.01,452067.99,1729,1857,2174,16068
E06000049,Cheshire East,2025Q2,294021.6667,6.133333333,479303.3333,6.566666667,279901.3333,6.7,215571.6667,6.2,152273.6667,2.233333333,40705.76,4.333333333,138.5,1220,185370,790707.99,1940,2141,2643,12370.02
E06000049,Cheshire East,2025Q3,301183.6667,7,490205.3333,7.533333333,287622,7.866666667,221527.6667,6.733333333,153858.6667,2.7,40991,4.083333333,139.2,1453,376097.01,568923.99,1912,2130,2576,13254.99
E06000049,Cheshire East,2025Q4,306336.3333,6.666666667,496741.6667,6.266666667,293452.6667,7.9,225973,7.2,155837.6667,2.8,40991,3.916666667,139.8,1488,116405.01,429636,1797,2010,2261,13194
E06000050,Cheshire West and Chester,2015Q2,167406,3.566666667,272889.3333,4.1,161777.6667,3.633333333,127903.6667,3.1,97688.33333,3.066666667,28513.86333,0.5,100.0666667,1497,124947,668316,2713,1036,602,3248.01
E06000050,Cheshire West and Chester,2015Q3,171689,3.3,279399,3.566666667,166340.6667,3.533333333,131357.6667,2.866666667,99516.66667,2.766666667,28604,0.5,100.1666667,1739,240512.01,539514.99,2568,1095,706,3229.98
E06000050,Cheshire West and Chester,2015Q4,174328.6667,3.466666667,285037.3333,4.033333333,168763,3.633333333,132938,3,100650.3333,2.366666667,28668.61667,0.5,100.3,1685,95876.01,339126.99,2415,1149,662,3192.99
E06000050,Cheshire West and Chester,2016Q1,174645.3333,3.7,285589.6667,4.066666667,169407.3333,4.133333333,132905.6667,3.333333333,100659.3333,2.033333333,28733.23333,0.5,99.83333333,1646,89624.01,356235.99,2115,1135,648,2772
E06000050,Cheshire West and Chester,2016Q2,179949,7.5,293226,7.466666667,174250.6667,7.733333333,137457.3333,7.466666667,104490.3333,6.966666667,28797.38333,0.5,100.4,1383,147306.99,652428.99,2375,1225,938,2474.01
E06000050,Cheshire West and Chester,2016Q3,181578.3333,5.8,295740.6667,5.9,175670,5.633333333,138848.6667,5.7,105620.6667,6.2,28929.13,0.333333333,100.8666667,1556,245307,527103,2615,1394,1481,2117.01
E06000050,Cheshire West and Chester,2016Q4,181178,3.933333333,297090,4.233333333,175270.3333,3.833333333,137250.6667,3.233333333,105692.3333,5,29094.63667,0.25,101.5,1573,94007.01,366960,2856,1345,1430,2580.99
E06000050,Cheshire West and Chester,2017Q1,179481.6667,2.766666667,294882.3333,3.233333333,173196.6667,2.2,135804.6667,2.2,105232.3333,4.533333333,29259.53667,0.25,102,1399,96450.99,417771.99,2517,1383,1625,2469
E06000050,Cheshire West and Chester,2017Q2,180464.6667,0.3,295217.6667,0.7,174163.3333,-0.033333333,136841.6667,-0.4,106661.3333,2.066666667,29422.63333,0.25,103.1666667,1698,159168.99,725610,2618,1731,2048,2187
E06000050,Cheshire West and Chester,2017Q3,186197.3333,2.566666667,303496,2.6,180022.6667,2.466666667,141520.3333,1.933333333,110013.6667,4.166666667,29524.46,0.25,103.7,1794,257796.99,563834.01,2711,1716,2200,2041.98
E06000050,Cheshire West and Chester,2017Q4,187130.3333,3.3,306176,3.066666667,181052,3.3,141933,3.4,109566,3.666666667,29594.27667,0.416666667,104.5666667,1802,98865.99,388368,3005,1819,2500,1866
E06000050,Cheshire West and Chester,2018Q1,186006.6667,3.633333333,305054.3333,3.466666667,180118.6667,4.033333333,140906.6667,3.766666667,108123.3333,2.733333333,29663.84,0.5,104.7666667,1315,97074.99,416469,2519,1839,2255,2325.99
E06000050,Cheshire West and Chester,2018Q2,189110.3333,4.8,310338.3333,5.1,183443.3333,5.333333333,143680,5,108423.6667,1.666666667,29732.64333,0.5,105.6666667,1589,172416.99,764279.01,2758,2159,2730,2382
E06000050,Cheshire West and Chester,2018Q3,192051,3.166666667,314990.6667,3.8,186478,3.6,145910.6667,3.1,109952,-0.066666667,29958.88667,0.666666667,106.3,1579,284828.01,624605.01,2797,1971,2508,2611.98
E06000050,Cheshire West and Chester,2018Q4,192650,2.966666667,316779.6667,3.466666667,187108.3333,3.366666667,145974.6667,2.833333333,109845.3333,0.233333333,30263.77333,0.75,106.9333333,1709,108036,434286,2720,2079,2598,2776.98
E06000050,Cheshire West and Chester,2019Q1,191562.3333,3,315638,3.466666667,186068.3333,3.3,144680.3333,2.666666667,109142.3333,0.933333333,30567.55333,0.75,106.7,1303,112719,453599.01,2499,1858,2469,3853.98
E06000050,Cheshire West and Chester,2019Q2,194216.3333,2.666666667,318793,2.7,188898.3333,2.966666667,147326.3333,2.533333333,110251,1.666666667,30868,0.75,107.8,1508,193596.99,792681.99,2488,1883,2386,3580.02
E06000050,Cheshire West and Chester,2019Q3,195724.6667,1.9,321052,1.933333333,190164,2,148902.6667,2.066666667,110987,0.966666667,31039.83,0.75,108.2666667,1585,321639.99,689672.01,2638,2099,2701,3656.01
E06000050,Cheshire West and Chester,2019Q4,195179.6667,1.3,319940.6667,1,190133.6667,1.633333333,148290.3333,1.6,110205.6667,0.333333333,31144.77667,0.75,108.4333333,1517,130221.99,477507.99,2653,2234,3098,3990
E06000050,Cheshire West and Chester,2020Q1,196361.3333,2.533333333,322501.3333,2.166666667,191474.3333,2.9,148990.6667,2.966666667,110030.3333,0.833333333,31249.71667,0.533333333,108.4666667,1152,108819,364535.01,2391,1975,2339,4024.02
E06000050,Cheshire West and Chester,2020Q2,196011.3333,0.933333333,323122,1.333333333,191039,1.133333333,148587,0.866666667,108824,-1.3,31353.89333,0.1,108.5333333,665,9206.01,6153.99,1589,1687,2459,1573.02
E06000050,Cheshire West and Chester,2020Q3,200590.3333,2.466666667,329902.6667,2.733333333,195864.6667,3.033333333,152322.6667,2.3,111008.3333,0.033333333,31568.15667,0.1,108.9333333,1239,188156.01,63846.99,2047,2094,2991,1110
E06000050,Cheshire West and Chester,2020Q4,209433.3333,7.3,346216,8.233333333,204085.6667,7.333333333,159091.3333,7.3,114539.6667,3.966666667,31837.38,0.1,109.0666667,1757,154866.99,66060,1903,1885,2797,2266.02
E06000050,Cheshire West and Chester,2021Q1,215241,9.6,351265.3333,8.9,210042.6667,9.7,165002.3333,10.76666667,119977,9.033333333,32105.62667,0.1,109.1666667,1985,132414,37779.99,1572,1700,2747,3291
E06000050,Cheshire West and Chester,2021Q2,221193.3333,12.83333333,358875.3333,11.06666667,215577.3333,12.86666667,170723.6667,14.9,124344.3333,14.26666667,32370.93,0.1,110.7333333,2068,155789.01,49665,1897,2262,3309,3336
E06000050,Cheshire West and Chester,2021Q3,222686.3333,11.03333333,362040.6667,9.766666667,217416.3333,11.03333333,171537,12.66666667,123884.3333,11.6,32692.8,0.1,111.9333333,1923,397026.99,105240.99,1964,2260,3023,3003.99
E06000050,Cheshire West and Chester,2021Q4,226684.3333,8.266666667,372546,7.6,221381,8.466666667,173000.6667,8.733333333,123933,8.233333333,33041.13333,0.15,114.4,1439,212738.01,209291.01,2071,2271,2792,3322.02
E06000050,Cheshire West and Chester,2022Q1,229412.6667,6.633333333,376392.3333,7.166666667,224583,6.9,175214,6.2,124599.6667,3.9,33388.2,0.5,115.9333333,1480,231531.99,244452,1937,2218,2599,3880.98
E06000050,Cheshire West and Chester,2022Q2,236184.6667,6.8,386347.6667,7.666666667,231297,7.3,181156,6.1,127963.3333,2.933333333,33731.46667,1,120.8666667,1473,320414.01,366537,1990,2160,2760,3633
